,FIPS,County,State,HWBI_Score,C2N_Bio_Score,CF_AP_Score,Economic_Capital_Investment_Score,Economic_Consumption_Score,Economic_Employment_Score,Economic_Finance_Score,Economic_Innovation_Score,Economic_Production_Score,Economic_Re_Distribution_Score,Ecosystem_Air_Quality_Score,Ecosystem_Food__Fiber_and_Fuel_Provisioning_Score,Ecosystem_Greenspace_Score,Ecosystem_Water_Quality_Score,Ecosystem_Water_Quantity_Score,EDU_BE_Score,EDU_PA_Score,EDU_SED_Score,HEA_HC_Score,HEA_LEM_Score,HEA_LB_Score,HEA_PWB_Score,HEA_PMHC_Score,Domain_Score_x,LTM_AP_Score,LTM_TS_Score,LTM_WAA_Score,LST_BN_Score,LST_INC_Score,LST_WEA_Score,LST_WRK_Score,SAS_ACTS_Score,SAS_PERS_Score,SAS_RISK_Score,Domain_Score_y,SC_ATC_Score,SC_DME_Score,SC_FAM_Score,SC_SENG_Score,SC_SSUP_Score
3401,29151,Osage,Missouri,55.40438,34.7207638,62.52109499,58.9384356099999,51.7169045099999,51.6994560699999,46.0693449899999,43.62204888,47.6847474599999,45.41387109,71.76436959,40.5220278899999,49.8118644199999,73.78986084,56.44837477,71.86943607,59.06090603,64.59183928,65.78052039,51.05262395,52.17598618,56.21678466,72.83285595,52.3355517949564,58.36027199,44.30883353,54.33754987,60.81121538,63.17511137,43.99522694,46.48264827,66.58335185,82.85714286,56.50438493,54.6523603767206,55.17911058,50.24830267,56.21413556,48.00833397,63.61191911
3402,17089,Kane,Illinois,55.874585,47.3043937,53.60691945,58.4207573699999,51.04624797,61.1554301999999,44.427174,43.5359826199999,47.90365045,49.1999794199999,67.1162320699999,38.8996526,44.1136064399999,16.6809224699999,45.22479277,60.93299578,49.43468662,55.55671617,61.43245419,56.77204839,58.04607277,66.5232997,66.65462312,58.1548903242975,61.74333524,50.30380905,62.41752668,52.83965878,71.4020615,42.95441213,55.4221873,70.18496521,68.86977887,65.55669574,49.5812023117027,53.37120301,46.61004928,52.04962916,44.93802655,50.93710356
3403,06017,El Dorado,California,55.887339,47.3043937,45.36255142,58.7476585,51.2907569899999,61.64561934,45.41389817,47.8500726799999,47.5013874699999,42.37144086,10.0,36.4646339999999,45.14395974,43.73319948,43.3379622599999,60.74730481,54.47608986,55.42835918,58.56243546,57.09027557,60.22141384,66.17369319,68.73838704,59.257079636588,65.26365554,50.21248953,62.29509384,51.77058609,70.88669844,68.64143356,51.40889622,70.04719674,71.49253731,64.69491452,50.7485061873002,55.87198888,46.77969049,52.0572047,44.98243123,54.05121564
3404,45055,Kershaw,South Carolina,52.104422,57.36498253,52.46255771,58.52043511,51.3025302799999,58.3762134799999,42.96017917,41.6683627199999,47.7858771499999,44.1404142499999,49.17889181,38.6910912999999,44.47995181,47.99002207,50.1216562999999,42.8580083,45.0434239,47.75700429,54.08477688,46.22444787,54.03083055,64.65637632,62.12838423,57.3262674649143,56.25563691,56.71105164,59.01211384,55.26882807,58.62289135,37.97487008,43.07682739,59.30798739,57.46987952,54.64901933,44.4719007783635,48.70012826,45.05502147,45.81327998,34.245347,48.54572719
3405,37073,Gates,North Carolina,53.51542,49.12756064,54.38585615,58.52290905,51.33767942,58.8853493299999,43.4281572599999,44.3987159699999,50.8022014299999,52.33073057,88.9049569,38.4495073499999,43.12484517,65.48572471,51.2203977599999,71.61393186,47.58020731,57.84554475,55.27346278,51.86631404,46.98308525,59.61557248,64.06848281,44.3487661332722,28.97116011,48.32165126,55.75348703,58.61577934,56.51214469,37.67192615,55.19660969,78.86279365,54.70588235,55.90978594,52.7207761827921,56.49417669,52.17438518,52.62370817,54.58617728,47.7254336
3406,08089,Otero,Colorado,51.363209,90.0,48.57742982,59.3363342,52.08160136,56.79207985,43.32642819,31.8755402799999,50.3620572,47.03367223,90.0,48.26662152,44.10733751,85.63767298,39.28934172,35.21465806,26.90804739,43.55753053,51.04076774,51.21677053,56.19490907,61.63598237,61.38114682,54.663759542225,56.14632995,49.65341839,58.19153029,56.84264752,44.43032495,35.77203444,48.28075695,65.54803232,70.76923077,39.34260197,37.6772826981088,52.55632655,43.89460746,34.41382112,30.36574557,27.15591279
3407,41019,Douglas,Oregon,52.452175,34.7207638,44.90736322,58.98062111,51.9754409399999,55.25387267,53.25476579,38.7246333,46.2186258999999,58.0087745299999,90.0,34.62177984,40.1913190599999,56.1363302,72.58733816,67.2301493,52.59812476,59.03460047,48.73491539,42.57274531,53.46134171,63.05059358,60.75915567,58.5975104526645,60.41371946,56.72263579,58.6561761,66.25350901,57.13943099,45.67944609,59.66344713,72.84653174,69.90654206,45.80113018,54.4793933597033,55.73356189,49.26191232,54.76080193,40.15965367,72.481037
3408,42089,Monroe,Pennsylvania,53.312389,34.7207638,58.87407683,58.60952066,51.5043117199999,58.6346374199999,48.30916391,42.6918270899999,46.3564901199999,51.2226432499999,39.7516911,44.81529213,42.3323898599999,78.13657716,54.7247123599999,69.62499433,56.17137343,57.43594331,56.04680834,50.14937384,58.98672708,62.85428299,68.31458188,53.2729138159817,56.27275839,51.25538821,52.29059485,53.89037503,66.97432592,39.98310667,44.40319303,63.00432594,52.55707763,61.09834616,54.7829370922609,54.02224411,50.35795522,59.96099398,44.30317471,65.27031744
3409,05101,Newton,Arkansas,50.697097,20.82338596,55.69470271,59.2562821499999,52.03002318,56.9935158899999,42.8503729099999,44.53782614,50.59736799,52.29885472,72.14292059,39.28581811,40.1262986799999,60.8645209399999,45.92572504,72.72330729,54.58322271,66.54744761,51.05367832,48.74375601,55.40428401,54.57837376,70.25114324,47.9470696500053,48.03393606,44.50870627,51.29856661,55.85736421,48.09495981,42.94188536,55.58621819,66.94558214,75.71428571,51.92689539,66.0438567861307,76.76737436,56.59422182,55.38152897,80.08819628,61.3879625
3410,38019,Cavalier,North Dakota,53.974734,20.82338596,72.30969552,60.0054202099999,53.5816830699999,65.5999116299999,46.88990632,33.88251717,47.91992968,54.15699274,90.0,43.7982112199999,53.0716287899999,69.6177359999999,65.33102748,71.43831469,66.15191751,59.84134207,64.43393811,51.56858994,52.94655781,77.58796989,73.82674316,46.9020908852209,48.42602074,44.34176237,47.93848955,53.7488135,59.35085084,42.70925723,59.45810619,74.91581201,90.0,45.04277546,64.2222210465149,71.91538994,58.67224609,54.09218422,76.72161628,59.70966871
3411,40103,Noble,Oklahoma,53.719312,34.7207638,61.58362596,59.21741317,51.9405095999999,59.37000442,44.4827109599999,58.6701987499999,50.39520409,47.27899913,90.0,43.6797586799999,45.0997273899999,69.5177275399999,47.63987952,64.99734435,46.06361456,60.52399074,76.60421892,51.5868394,54.15615893,37.0144416,65.24336539,52.0953517234838,56.42024436,46.77439376,53.09141705,64.16365544,58.83787092,38.05784748,54.36553994,76.01431531,71.81818182,48.57239211,54.2366160083747,58.55704298,52.14961025,53.92478528,43.40955679,63.14208474
3412,20063,Gove,Kansas,48.406075,10.0,67.82161275,59.80094074,52.86658956,64.69205888,44.2053896299999,45.42106623,48.2719338699999,52.9077770299999,90.0,39.78000415,40.41167069,60.61211832,29.73739197,72.93906136,63.78222752,65.76620492,70.9327568,49.22826993,53.60206207,71.07626988,64.22501162,46.2756666707473,53.22293753,38.62057221,46.98349027,56.53884129,60.6465974,42.7756375,60.39795203,53.26245098,78.88888889,47.1319236,69.9250711939304,82.0200071,62.73669788,55.89038346,84.19668997,64.78157756
3413,22077,Pointe Coupee,Louisiana,52.950097,49.12756064,54.73566584,59.00967553,51.71293054,57.22918078,49.05183687,31.96116096,47.2990567499999,57.26094923,43.3440291599999,41.07108238,51.8512977199999,63.1125743099999,57.78946054,46.44339636,45.30457509,47.38291592,67.59931109,44.39172935,52.53821964,62.52331078,54.27287283,59.4195364041656,57.43536586,57.79796851,63.02527484,59.11058049,53.69076278,37.6192071,48.8594596,70.81878798,84.11764706,52.30517699,43.0634108268411,37.02562854,47.91305989,47.99396852,32.7584184,49.62597878
3414,31067,Gage,Nebraska,53.160876,34.7207638,62.76512735,59.15899735,52.68739756,65.2779088199999,45.3324227399999,44.30984705,49.29894232,57.36903654,90.0,35.8056451699999,39.67072531,51.01282512,45.48306729,65.049019,46.08256607,60.53633715,46.48094205,49.87579066,57.2145701,62.30214821,63.84652194,52.1475623839944,56.55925976,46.74017005,53.14325735,64.15762146,61.41661311,38.06632221,51.0550869,62.1335501,76.95652174,39.20323143,54.9663530268535,61.9382993,52.07776109,53.96092319,43.41323051,63.44155104
3415,01115,St. Clair,Alabama,54.644612,57.36498253,51.92961502,58.07925996,50.8742901299999,60.3113149699999,45.7653442599999,37.1203154,47.9011647399999,49.4291620999999,72.2756114799999,39.93088,48.19895685,73.3990800299999,40.44520791,61.89944309,44.4027702,56.21744964,77.37700234,47.47101335,63.6242432,59.37751012,62.87869756,54.3180719930987,59.37983956,45.05098054,58.52339588,63.72898181,61.07952259,29.60474832,48.19018126,70.34075353,67.33333333,63.28982671,43.0123448118869,44.49290786,42.6300247,41.98357669,39.75039734,46.20481747
3416,28123,Scott,Mississippi,48.791812,84.78135263,43.91361281,58.89859916,51.6758254399999,43.3946640799999,42.9386808699999,40.3739835499999,49.73698147,38.25449461,75.5160079799999,44.42484437,41.8893605199999,67.36460098,45.89595339,24.9940086,26.645686,40.88940106,62.2387548,48.25616982,56.96264132,52.99523528,56.30690641,54.1395852322391,51.07404677,51.47397616,59.87073276,56.71245686,44.23822642,40.59334779,51.66117559,69.98348324,41.85185185,49.30217206,35.977999723246,51.4563822,43.53568401,33.83139863,29.73680211,21.32973166
3417,13095,Dougherty,Georgia,45.262027,57.36498253,39.23807274,59.06209728,51.8633702699999,57.7778158899999,47.62811353,32.89933048,51.34473238,32.9262839399999,69.3106882099999,41.06471864,45.93204147,63.0992738899999,49.8624960699999,33.37662029,36.25544459,38.25325501,56.63260823,48.75629389,56.45056441,63.01345873,61.82503757,54.3107236464916,57.17848639,46.14275215,59.6109324,59.0115225,46.51466183,31.3544603,42.94474057,54.39697928,32.85714286,34.88113605,38.1817382698115,40.23775261,43.40550558,35.11626571,31.2758757,40.87329174
3418,18061,Harrison,Indiana,55.421703,57.36498253,52.35016484,58.7712182599999,51.5004024599999,57.15832023,45.2914429,56.90211996,49.09642223,42.34891332,43.33096992,36.5481262599999,43.5053198399999,43.90653266,43.2936863099999,61.54360826,50.72686137,56.05248325,60.0568215,51.43895639,55.33921539,62.4415879,61.48540908,54.4096485040282,60.23622683,44.91660602,58.07611267,56.310199,65.14407721,40.33395071,48.05842142,76.15506724,78.37209302,59.61799376,44.5840341064034,47.14438759,42.90620892,41.86999615,39.75235527,51.24722261
3419,16017,Bonner,Idaho,50.42594,57.86311365,34.95857817,58.66424828,52.1914742,64.7071535799999,51.90576534,48.3079525899999,49.5487255199999,52.84330003,89.4309103399999,35.41600289,51.84533082,50.1670029,61.7301979699999,37.68594465,36.26977179,46.86143472,56.66960873,51.73070514,58.61643782,66.03779084,67.30277521,59.2697765038259,66.35562574,51.15399729,60.29970648,60.28496626,54.57048661,37.83667707,47.08712745,69.78270782,73.90804598,54.1807355,43.7537444813895,56.1648799,44.5521865,42.06064773,33.4338621,42.55714617
3420,13047,Catoosa,Georgia,54.201482,47.3043937,47.89351401,58.49389904,51.19029461,57.9744633299999,43.6828541599999,33.11178198,47.8490153799999,44.4661058499999,49.3564302899999,38.5822652499999,43.4415367499999,47.7737356199999,42.1729692999999,50.12251872,50.7370916,50.79898999,78.28372772,50.76307075,59.19778311,59.06509295,63.62068588,57.6254377582746,54.59690588,57.32372413,60.95568327,60.0046329,62.78040231,39.48823578,54.67069617,74.24209158,63.68421053,58.00678447,51.2370194816022,51.66891946,47.78900685,52.27322598,52.77723417,51.67671096
3421,22059,LaSalle,Louisiana,51.680594,57.86311365,52.97721326,59.10123472,51.8947349999999,57.14637376,43.1413950299999,33.71645851,49.6588800199999,38.02376153,90.0,44.6123259399999,53.08656321,67.3896524299999,45.8293947499999,37.42662185,36.19378351,46.674962,73.1717236,49.40353709,56.59771031,60.84460595,60.11481223,53.0811780419853,48.05060052,51.02942614,60.16350746,60.51497313,51.37349491,37.87741537,46.84013681,67.16895796,66.92307692,45.51154553,44.1557680767416,53.40807573,44.84529064,42.06258922,33.54720378,46.91568101
3422,23027,Waldo,Maine,50.594338,57.86311365,32.04045806,58.98340618,52.48699182,62.79777734,48.31815033,36.7713597099999,49.82486518,45.54882673,90.0,35.63546522,51.9492477399999,44.78888725,61.5944043,37.52067825,36.21440814,46.73417344,70.2802912,51.88290904,59.43539407,67.43334208,64.54396816,58.526240376306,64.35066509,51.02415944,60.2038966,60.45836084,55.217868,37.86443002,54.02871475,78.09092885,78.65979381,50.10826338,43.9116891184798,56.02835851,44.72322509,42.09092864,33.51537802,43.20055533
3423,24027,Howard,Maryland,59.771163,57.36498253,56.05776863,58.7014877499999,51.4068716299999,64.09342564,51.03204324,43.54148181,49.0823859099999,47.68699421,39.85718155,39.15291667,44.26363439,16.82409694,45.1058705,63.81853479,67.47032746,59.87424296,51.31353656,60.72857932,65.5315006,68.57580681,72.67509,56.4017802056588,66.55889611,44.93654981,57.70989471,61.89133906,78.88769867,61.22007744,48.23642337,73.05458553,64.29577465,79.7748811,48.8220051892646,52.69054391,46.04179616,51.38138006,40.49449031,53.50181551
3424,49035,Salt Lake,Utah,54.313447,57.36498253,56.21640986,58.52753294,51.1682828599999,63.51177371,51.21114369,42.79573536,47.49481213,46.4782978499999,10.0,39.0943713799999,44.4736975599999,16.77947481,29.1183436799999,42.86195458,47.31986124,47.76503964,53.24712886,49.32353739,60.67191734,66.81310052,69.70964208,59.5168963594826,62.81036712,56.72708839,59.01323356,51.76493666,64.31242527,42.18178578,46.56641824,61.77323028,65.04520796,58.98757391,45.1277904247421,49.07522603,45.05890769,45.82051987,34.24394934,51.44034919
3425,09003,Hartford,Connecticut,52.73826,53.24627158,53.44123796,58.99333293,51.6196493699999,62.49826927,46.90281376,43.19724824,48.6350779799999,44.88495987,39.19106063,39.40828003,44.4923697099999,16.9725186599999,68.98796131,41.76053093,42.53404668,43.0723588,56.69344337,56.25849411,61.37539143,64.86306439,68.0886524,55.2629465171014,63.4009468,39.84835189,62.53954086,57.04918586,65.38999633,48.46988774,47.75574923,69.72524501,65.12864494,56.48085956,41.8327793270671,45.65073467,44.77347774,41.78330862,31.50420077,45.45217483
3426,09015,Windham,Connecticut,54.253002,34.7207638,51.64701858,58.84065889,51.81305093,57.46095201,45.43031792,40.0052755199999,46.24376565,39.8143082699999,75.4672277199999,34.49145638,36.4854440399999,23.40994525,56.69483326,67.29970511,55.67918319,59.04541906,58.23002622,54.59513826,57.52870498,65.63009708,67.75992288,58.268615762582,59.38127169,56.76345924,58.66111636,58.36295478,65.3815334,47.42209775,66.93799218,70.49085575,60.10309278,50.664161,54.1865305499199,55.68851735,49.22039564,54.77062961,40.14931258,71.10379758
3427,12087,Monroe,Florida,51.068264,84.78135263,34.72392892,59.4599618199999,52.2086660599999,54.5297367499999,42.21903384,44.22944828,50.68554856,43.2909379999999,90.0,44.14824799,57.9406607,68.9508231899999,45.56426392,28.44532977,41.5571606,34.23824487,50.5678724,49.51950002,49.9958745,61.49749841,65.22881079,57.2368668903091,60.87047866,51.12486228,59.71525973,41.00339089,59.71715689,77.11951805,51.85133485,49.19862232,77.67123288,62.20033286,39.4357272855793,52.33177377,44.09886878,33.48219917,28.52867722,38.73711748
3428,39157,Tuscarawas,Ohio,54.058269,34.7207638,52.3489328,59.08349168,52.08075877,58.00436288,47.5973726699999,50.87832044,46.16925725,49.0137101799999,90.0,38.3649035199999,44.26896233,55.4168950099999,53.84256761,67.17328661,52.73978033,59.02988913,59.51439838,47.42800663,55.43567707,60.28023574,60.0326098,58.1091437685014,58.98721073,56.71223647,58.62798411,68.60981739,60.21936485,38.88673567,63.550276,76.81360896,70.0,50.38621937,53.8744526600106,57.97620112,49.34131622,54.76548264,40.16669858,67.12256474
3429,36085,Richmond,New York,56.304694,47.3043937,58.9813718,58.78939265,51.49808062,55.40270985,44.78149237,44.1830645599999,47.7533306099999,45.4823675,33.01867381,38.8075048999999,43.98471696,45.82965094,42.12096785,60.71206718,51.10072884,55.40423931,49.68046996,59.17416844,61.85235865,61.59506646,68.67090773,57.6433021787411,60.45476965,50.21348789,62.261649,51.38008369,69.18988991,61.55461883,52.11472268,64.45674132,68.5915493,64.84914678,48.4569608741267,50.33189258,46.8412914,52.06941056,44.9877449,48.05446493
3430,39071,Highland,Ohio,51.676691,34.7207638,51.2211038,59.02274949,51.68072671,54.5342267699999,45.20389703,59.7610967,50.4686092299999,42.3504988999999,90.0,38.91166836,40.98315549,70.1066588,60.11235211,65.11754016,46.11784431,60.55288045,60.65671258,47.89808356,59.64431228,48.9980309,64.34667831,47.7978316346297,43.44172429,46.73836583,53.21340478,64.12499587,59.10638722,38.07674457,50.99858436,68.79788298,68.26086957,57.57862827,53.8833073691237,54.92517449,52.00491389,54.00351968,43.41254985,65.07037894
3431,27077,Lake of the Woods,Minnesota,54.703318,27.77207488,66.661217,59.6675054199999,53.2027622399999,61.7942816099999,48.3707802599999,45.1026811099999,48.2422834699999,54.9583758699999,90.0,39.61321083,53.51221677,60.75673003,45.83684033,72.8354188,65.8814529,56.19837816,57.37530544,49.88922367,60.78378526,78.51059698,77.71269327,48.1751501992882,47.53862268,46.49892527,50.48790265,54.18603607,59.49153815,42.82697012,59.75469662,67.9830275,73.33333333,44.51307019,63.7137731749302,71.01161959,58.40047794,52.48853566,76.11846668,60.549766
3432,16011,Bingham,Idaho,54.117596,34.7207638,61.79511784,58.79047182,51.5013873099999,61.1895770599999,44.1715070099999,59.0262592799999,50.4477804799999,47.9445278099999,85.59897874,35.56692051,41.0251594599999,50.48078404,37.6276138799999,65.18923762,46.20006745,60.58017659,72.47521795,49.03942726,61.54049116,63.08258329,65.60595013,53.3011431791165,59.76825785,46.87478894,53.26038275,64.02037785,59.66415013,38.08431027,54.40557616,68.55639743,65.86206897,46.9123998,55.1030242111096,61.26874558,51.99674922,54.02196081,43.39559857,64.83206687
3433,45045,Greenville,South Carolina,49.564019,57.36498253,42.79870808,58.35701255,51.0181641499999,60.79703983,48.15701441,48.70902702,48.73745008,50.61320645,73.13791614,38.9988724199999,44.1393725,16.7145140599999,61.1569100299999,26.80164799,41.179511,34.58462465,65.47045119,54.06994934,55.94586611,66.7779102,66.10792968,61.4071166272935,60.94519434,62.10203714,61.17411841,56.44899381,57.56336855,35.59557606,50.45272138,57.49561765,56.39511202,56.22759675,40.3941054434602,43.96379116,44.23836287,35.51683426,27.47122812,50.78031081
3434,46085,Lyman,South Dakota,48.335288,10.0,68.37671201,59.1202422499999,52.14110556,60.49768215,45.08158808,46.5003158,48.7442872299999,52.8309512599999,90.0,37.2281480099999,56.9326776799999,75.19259911,57.9931277199999,73.23411699,63.12516092,65.6569165,56.12371547,50.69017071,62.1393599,66.5895719,67.36339308,43.9226717500834,45.72528564,38.57905866,47.46367095,56.28381749,52.65716783,42.9883751,60.85059154,75.24506399,90.0,31.92678733,69.5536635961896,82.15774494,62.7030052,56.18184287,84.1193203,62.60640467
3435,55121,Trempealeau,Wisconsin,57.314532,49.12756064,63.77406125,58.97087711,52.5238510499999,52.54545814,48.89652986,54.7251410499999,48.5548510799999,59.87781649,88.95100023,38.68722197,42.8000966,65.6050358899999,59.05660349,71.42750509,52.98922568,57.75186003,64.4554791,51.02311163,55.49248507,67.86962783,74.29937471,51.5349285968202,50.74576468,48.32286128,55.53615983,55.91766495,61.34850968,40.85481799,54.92261586,73.82246719,68.43137255,51.05159863,55.2579584626766,64.46220085,52.32830162,52.5461937,54.6132264,52.33986975
3436,06113,Yolo,California,53.611112,49.12756064,46.88010282,58.57070495,51.27302376,58.00018903,52.79828947,43.02473468,51.3859441299999,42.1377406399999,36.7302991,39.07029791,44.39699755,16.7817459599999,37.10945617,47.1643471,51.36821807,48.6556165,64.86881413,60.02269908,61.92655636,64.36606635,68.23151071,59.9193303082298,67.63298136,48.63622252,63.48878705,55.72954008,62.75975223,67.5885337,49.84688378,71.28250239,68.86178862,54.06740995,41.3192475709301,36.54537913,46.38199141,45.12969798,33.13284125,45.40632808
3437,48431,Sterling,Texas,53.974661,57.36498253,58.34762552,59.3660311,52.2472777099999,59.4191932499999,43.89998125,45.3460029199999,51.1244476899999,47.86726182,90.0,39.52794645,40.44339155,60.63655097,29.86247528,46.82998623,42.20929907,50.51404083,32.87290668,52.86463777,49.15932806,78.5009428,79.58717394,51.1621842938873,56.88327054,41.40473259,55.19854975,58.06702603,58.55231935,29.19815614,57.96423806,60.73395935,90.0,55.11468794,44.1442258468591,54.10552062,45.19092575,41.23838612,35.13503333,45.05126341
3438,48495,Winkler,Texas,51.544829,57.86311365,51.73779824,58.9699514599999,51.9357346899999,51.9976269,42.9368803699999,40.26371933,49.56490154,37.7622110599999,90.0,43.6995095099999,41.18535827,69.5275762699999,31.61325896,37.38228315,36.20643458,46.66775202,61.52965658,51.15402622,56.0690424,52.73010177,55.9746546,56.4769646215908,58.10269836,51.17254857,60.15564693,60.46807739,53.71625738,37.87947902,54.25306388,75.7928729,50.0,48.69226576,44.1645869781386,59.14393995,44.96250821,41.98280261,33.54111324,41.19257088
3439,46071,Jackson,South Dakota,47.633235,90.0,21.74996163,59.38035106,52.18334671,56.3974407199999,42.96965291,45.40415746,51.23479652,47.5961636999999,87.66977232,43.6297420499999,48.0262485299999,61.0288095,54.43615598,33.58706504,42.91048227,43.5629993,54.5098046,52.03593972,59.1268278,71.66473278,63.89967207,56.9588542756598,58.36574477,50.98008494,61.53073311,53.32509932,35.55769723,36.84487457,50.81280356,55.2432283,90.0,17.4279658,41.1933700223299,55.61647918,47.28424091,34.46002035,45.20351227,23.4025974
3440,49041,Sevier,Utah,55.754297,27.77207488,73.30706125,58.77652931,52.3602064299999,61.30327144,49.63765775,55.6399602999999,49.37859022,46.4629115099999,90.0,47.84636349,43.92450868,85.38578388,47.44190187,72.24505051,48.97337861,69.95231232,67.02889085,51.79914893,64.51214273,66.759494,64.69442425,48.4780543293362,55.50722846,41.94659043,47.9803441,69.19118495,59.56538421,36.48789404,53.06334675,57.99409453,83.93939394,51.84968139,66.8908285706752,70.81467004,55.91534371,61.55408305,82.06016802,64.10987803
3441,51036,Charles City,Virginia,52.862732,57.36498253,50.70936838,58.9360192799999,51.6907654299999,62.50693041,46.59391765,41.10886499,49.1007252699999,44.85843375,27.8522016,40.49928828,60.0206123899999,73.7950781499999,48.4463006499999,61.44272786,50.65837069,56.01466047,67.52669663,50.02318525,65.38078997,54.22968285,60.60964861,54.7825527590613,61.5284147,44.90452968,57.9147139,56.37723685,63.76646192,40.31798513,48.02126703,79.89219773,10.0,58.23618489,44.5547286202731,48.03937111,43.01224411,41.83208721,39.75049836,50.13944231
3442,01023,Choctaw,Alabama,54.486308,84.78135263,44.92819552,59.4869116799999,52.33642076,49.791732,42.5871688599999,34.1240660599999,50.48817196,52.1254427699999,90.0,43.83429308,46.33949023,60.8890494999999,54.3294363999999,64.65949936,41.83289186,55.72566816,62.97787769,50.00079251,52.25630176,58.41850411,57.34299173,49.3581228567235,50.71647257,46.54634965,50.81154636,50.6468587,46.2532603,42.85558277,49.30416995,77.45298977,58.75,49.17378024,46.5520565231535,51.14011548,49.82424707,46.77529741,50.48920074,34.53142191
3443,18083,Knox,Indiana,52.178029,47.3043937,51.31938404,59.1582032299999,52.1890806199999,60.2088206,45.6367952,31.55000408,45.1870506599999,51.8754585599999,76.4052928499999,38.4550269499999,45.01961621,55.56205628,61.7859951499999,46.63697149,43.03352214,49.3776666,72.80669515,52.3402534,56.79905938,63.65518265,61.2686273,58.1814674301317,54.95195487,57.32935921,62.26308821,63.19769356,56.96064165,38.54334135,47.77048179,68.59129848,55.38461539,41.45310068,48.041183311498,52.21396426,46.76478576,48.0575088,35.46112558,57.70853215
3444,31047,Dawson,Nebraska,55.213107,27.77207488,73.50610583,58.95476965,52.5193407,55.22444079,48.93658827,44.5620192399999,49.7492652299999,49.01767806,90.0,35.6895221999999,39.7365474599999,50.7384837299999,37.54196009,72.17367204,48.95744817,69.99493302,59.48639921,51.17348479,59.90409574,62.55034613,69.10895147,47.7685247552536,53.44206826,41.93883021,47.9246758,69.22402372,58.83780215,36.47494286,53.08212033,70.61884813,78.46153846,45.5935831,65.1454640453389,64.88971637,55.97437293,61.50826986,82.08610127,61.26885979
3445,20057,Ford,Kansas,51.601933,20.82338596,63.82369377,58.90084944,51.68757217,53.6689979,42.56486022,29.7559675,48.75139593,35.5696398099999,90.0,43.7176153899999,44.3197446799999,55.4893900599999,29.71188515,64.48922958,57.44807563,62.2575803,51.43309816,49.61265036,61.66977877,63.98466341,65.18181119,51.9713686391478,52.54226516,45.14638533,58.22545543,67.86896342,59.35787491,38.60514856,60.57024299,59.04154471,59.23076923,45.76974436,65.6118152363821,73.32266648,55.52642317,59.01454199,81.68632366,58.50912088
3446,38105,Williams,North Dakota,57.220457,34.7207638,69.46729885,58.77761495,52.41247683,69.4376211999999,49.11830529,42.2519415599999,49.2436659099999,55.66346398,90.0,47.8907484499999,55.5580492699999,85.3542931199999,39.46799293,73.95633159,52.17728571,65.28424462,58.69224695,52.98512157,61.55763019,70.27591614,66.85290299,48.3547199535516,50.12580544,43.02035049,51.91800393,69.36859454,60.96509824,36.47634511,60.40232961,78.51393079,77.09677419,44.58333811,65.635358107636,66.1163673,57.17036408,58.50824322,80.47749176,65.90432417
3447,38017,Cass,North Dakota,51.2237,57.36498253,42.62465312,58.49994465,51.1277998699999,65.77130268,50.67645736,45.609317419999996,48.7350070399999,45.8310434099999,84.20234035,40.62720396,45.4869220499999,62.05004152,41.9952216399999,33.68060636,48.20257106,38.66847129,53.60333058,53.04782134,62.56226927,70.29436206,70.10684897,56.4780905184561,63.25821021,46.23760728,59.93845407,54.61454017,60.04379733,35.44238041,50.44000462,75.52037714,70.72289157,48.07990437,42.4747217198493,48.40241973,43.1059386,35.3480996,31.06611702,54.45103364
3448,17069,Hardin,Illinois,50.790808,27.77207488,56.78729163,59.46225288,52.23592953,53.18037616,45.3120555599999,43.1799625399999,50.53241398,52.0534035499999,88.9860544699999,38.9942527299999,44.9527727799999,65.75736838,50.8471632199999,72.92097951,60.47651396,56.28326108,38.51198461,49.48105337,60.3119155,23.30021769,58.84479702,48.2172864531746,47.45841228,46.62156558,50.57188151,54.05284419,52.06095523,42.87907147,59.83936396,69.50542508,70.0,41.90571719,63.3038024834575,68.9431989,58.37677198,52.52894159,76.11338676,60.55671319
3449,31005,Arthur,Nebraska,49.850056,10.0,70.33374631,59.72140228,52.62419887,59.7438797599999,42.4825890999999,44.655358,50.40532137,52.3066864099999,90.0,44.0529248499999,57.7459350299999,60.84225747,38.19450655,72.98491397,67.25319671,65.74505736,59.59740199,51.41487689,61.21593944,73.41965197,76.43948946,46.2203721785814,53.13314988,38.53026278,46.99770387,56.52125802,58.99395665,42.81602617,60.54031959,66.31668791,90.0,51.64528297,69.9232834859871,82.08744521,62.62133296,55.94167345,84.18228958,64.78367622
3450,48163,Frio,Texas,49.947953,90.0,49.42717277,59.05937053,51.84449904,53.9271663399999,44.53106325,43.9168183299999,49.6812371999999,38.26012225,90.0,43.54622744,41.3297843499999,69.5020089899999,31.6837447099999,35.40407294,26.95046805,43.68709663,65.91133005,47.62704546,60.30299947,70.6773263,72.94006484,48.2436132169673,36.78196887,49.61049192,58.33837886,56.68635783,36.29053013,35.77080329,41.04530841,73.09109442,56.66666667,38.86899379,33.7097810060951,49.15722688,43.74326526,34.50870217,30.27104219,10.86866853
